Steps,_id,Player,CPU,Result
18889,6112f9803152bfcf243ce69c,paper,rock,1
18890,6112f9803152bfcf243ce69d,rock,scissors,1
18891,6112f9803152bfcf243ce69e,scissors,rock,-1
18892,6112f9803152bfcf243ce69f,paper,rock,1
18893,6112f9803152bfcf243ce6a0,rock,scissors,1
18894,6112f9803152bfcf243ce6a1,rock,paper,-1
18895,6112f9803152bfcf243ce6a2,paper,paper,0
18896,6112f9803152bfcf243ce6a3,paper,scissors,-1
18897,6112f9803152bfcf243ce6a4,rock,rock,0
18898,6112f9803152bfcf243ce6a5,rock,rock,0
18899,6112f9803152bfcf243ce6a6,rock,rock,0
18900,6112f9803152bfcf243ce6a7,scissors,paper,1
18901,6112f9803152bfcf243ce6a8,rock,rock,0
18902,6112f9803152bfcf243ce6a9,rock,rock,0
18903,6112f9803152bfcf243ce6aa,scissors,rock,-1
18904,6112f9803152bfcf243ce6ab,rock,rock,0
18905,6112f9803152bfcf243ce6ac,rock,rock,0
18906,6112f9803152bfcf243ce6ad,rock,scissors,1
18907,6112f9803152bfcf243ce6ae,scissors,scissors,0
18908,6112f9803152bfcf243ce6af,paper,paper,0
18909,6112f9803152bfcf243ce6b0,paper,rock,1
18910,6112f9803152bfcf243ce6b1,rock,scissors,1
18911,6112f9803152bfcf243ce6b2,scissors,rock,-1
18912,6112f9803152bfcf243ce6b3,rock,paper,-1
18913,6112f9803152bfcf243ce6b4,paper,scissors,-1
18914,6112f9803152bfcf243ce6b5,rock,rock,0
18915,6112f9813152bfcf243ce6b6,rock,rock,0
18916,6112f9813152bfcf243ce6b7,rock,scissors,1
18917,6112f9813152bfcf243ce6b8,scissors,rock,-1
18918,6112f9813152bfcf243ce6b9,scissors,scissors,0
18919,6112f9813152bfcf243ce6ba,scissors,paper,1
18920,6112f9813152bfcf243ce6bb,scissors,rock,-1
18921,6112f9813152bfcf243ce6bc,rock,scissors,1
18922,6112f9813152bfcf243ce6bd,scissors,rock,-1
18923,6112f9813152bfcf243ce6be,paper,scissors,-1
18924,6112f9813152bfcf243ce6bf,paper,paper,0
18925,6112f9813152bfcf243ce6c0,paper,rock,1
18926,6112f9813152bfcf243ce6c1,paper,scissors,-1
18927,6112f9813152bfcf243ce6c2,scissors,paper,1
18928,6112f9813152bfcf243ce6c3,scissors,scissors,0
18929,6112f9813152bfcf243ce6c4,paper,scissors,-1
18930,6112f9813152bfcf243ce6c5,rock,paper,-1
18931,6112f9813152bfcf243ce6c6,paper,scissors,-1
18932,6112f9813152bfcf243ce6c7,scissors,scissors,0
18933,6112f9813152bfcf243ce6c8,paper,paper,0
18934,6112f9813152bfcf243ce6c9,scissors,rock,-1
18935,6112f9813152bfcf243ce6ca,paper,scissors,-1
18936,6112f9813152bfcf243ce6cb,scissors,rock,-1
18937,6112f9813152bfcf243ce6cc,scissors,rock,-1
18938,6112f9813152bfcf243ce6cd,rock,paper,-1
18939,6112f9813152bfcf243ce6ce,scissors,rock,-1
18940,6112f9813152bfcf243ce6cf,scissors,rock,-1
18941,6112f9813152bfcf243ce6d0,paper,rock,1
18942,6112f9813152bfcf243ce6d1,rock,rock,0
18943,6112f9813152bfcf243ce6d2,scissors,scissors,0
18944,6112f9813152bfcf243ce6d3,rock,paper,-1
18945,6112f9813152bfcf243ce6d4,paper,scissors,-1
18946,6112f9813152bfcf243ce6d5,paper,rock,1
18947,6112f9813152bfcf243ce6d6,scissors,paper,1
18948,6112f9813152bfcf243ce6d7,scissors,scissors,0
18949,6112f9813152bfcf243ce6d8,rock,paper,-1
18950,6112f9813152bfcf243ce6d9,rock,paper,-1
18951,6112f9813152bfcf243ce6da,scissors,scissors,0
18952,6112f9813152bfcf243ce6db,scissors,paper,1
18953,6112f9813152bfcf243ce6dc,rock,scissors,1
18954,6112f9813152bfcf243ce6dd,scissors,paper,1
18955,6112f9813152bfcf243ce6de,paper,scissors,-1
18956,6112f9813152bfcf243ce6df,paper,rock,1
18957,6112f9813152bfcf243ce6e0,paper,paper,0
18958,6112f9813152bfcf243ce6e1,scissors,scissors,0
18959,6112f9823152bfcf243ce6e2,scissors,paper,1
18960,6112f9823152bfcf243ce6e3,paper,paper,0
18961,6112f9823152bfcf243ce6e4,rock,paper,-1
18962,6112f9823152bfcf243ce6e5,paper,paper,0
18963,6112f9823152bfcf243ce6e6,paper,rock,1
18964,6112f9823152bfcf243ce6e7,rock,rock,0
18965,6112f9823152bfcf243ce6e8,paper,scissors,-1
18966,6112f9823152bfcf243ce6e9,rock,paper,-1
18967,6112f9823152bfcf243ce6ea,paper,scissors,-1
18968,6112f9823152bfcf243ce6eb,paper,scissors,-1
18969,6112f9823152bfcf243ce6ec,rock,scissors,1
18970,6112f9823152bfcf243ce6ed,paper,scissors,-1
18971,6112f9823152bfcf243ce6ee,rock,scissors,1
18972,6112f9823152bfcf243ce6ef,scissors,scissors,0
18973,6112f9823152bfcf243ce6f0,paper,paper,0
18974,6112f9823152bfcf243ce6f1,paper,scissors,-1
18975,6112f9823152bfcf243ce6f2,rock,rock,0
18976,6112f9823152bfcf243ce6f3,rock,scissors,1
18977,6112f9823152bfcf243ce6f4,paper,scissors,-1
18978,6112f9823152bfcf243ce6f5,rock,paper,-1
18979,6112f9823152bfcf243ce6f6,scissors,paper,1
18980,6112f9823152bfcf243ce6f7,scissors,scissors,0
18981,6112f9823152bfcf243ce6f8,scissors,paper,1
18982,6112f9823152bfcf243ce6f9,paper,paper,0
18983,6112f9823152bfcf243ce6fa,rock,paper,-1
18984,6112f9823152bfcf243ce6fb,scissors,paper,1
18985,6112f9823152bfcf243ce6fc,paper,scissors,-1
18986,6112f9823152bfcf243ce6fd,scissors,paper,1
18987,6112f9823152bfcf243ce6fe,scissors,scissors,0
18988,6112f9823152bfcf243ce6ff,paper,scissors,-1
18989,6112f9823152bfcf243ce700,rock,paper,-1
18990,6112f9823152bfcf243ce701,paper,scissors,-1
18991,6112f9823152bfcf243ce702,scissors,paper,1
18992,6112f9823152bfcf243ce703,scissors,scissors,0
18993,6112f9823152bfcf243ce704,paper,scissors,-1
18994,6112f9823152bfcf243ce705,rock,scissors,1
18995,6112f9823152bfcf243ce706,paper,rock,1
18996,6112f9823152bfcf243ce707,scissors,paper,1
18997,6112f9823152bfcf243ce708,scissors,paper,1
18998,6112f9823152bfcf243ce709,paper,scissors,-1
18999,6112f9823152bfcf243ce70a,scissors,rock,-1
19000,6112f9823152bfcf243ce70b,paper,paper,0
19001,6112f9823152bfcf243ce70c,rock,scissors,1
19002,6112f9823152bfcf243ce70d,scissors,paper,1
19003,6112f9833152bfcf243ce70e,rock,rock,0
19004,6112f9833152bfcf243ce70f,paper,scissors,-1
19005,6112f9833152bfcf243ce710,scissors,paper,1
19006,6112f9833152bfcf243ce711,scissors,rock,-1
19007,6112f9833152bfcf243ce712,rock,scissors,1
19008,6112f9833152bfcf243ce713,scissors,scissors,0
19009,6112f9833152bfcf243ce714,paper,paper,0
19010,6112f9833152bfcf243ce715,scissors,rock,-1
19011,6112f9833152bfcf243ce716,scissors,rock,-1
19012,6112f9833152bfcf243ce717,rock,scissors,1
19013,6112f9833152bfcf243ce718,scissors,paper,1
19014,6112f9833152bfcf243ce719,paper,rock,1
19015,6112f9833152bfcf243ce71a,paper,paper,0
19016,6112f9833152bfcf243ce71b,rock,scissors,1
19017,6112f9833152bfcf243ce71c,scissors,rock,-1
19018,6112f9833152bfcf243ce71d,rock,scissors,1
19019,6112f9833152bfcf243ce71e,scissors,scissors,0
19020,6112f9833152bfcf243ce71f,rock,rock,0
19021,6112f9833152bfcf243ce720,paper,rock,1
19022,6112f9833152bfcf243ce721,rock,rock,0
19023,6112f9833152bfcf243ce722,scissors,scissors,0
19024,6112f9833152bfcf243ce723,paper,scissors,-1
19025,6112f9833152bfcf243ce724,scissors,rock,-1
19026,6112f9833152bfcf243ce725,rock,paper,-1
19027,6112f9833152bfcf243ce726,rock,rock,0
19028,6112f9833152bfcf243ce727,rock,rock,0
19029,6112f9833152bfcf243ce728,scissors,paper,1
19030,6112f9833152bfcf243ce729,scissors,scissors,0
19031,6112f9833152bfcf243ce72a,paper,scissors,-1
19032,6112f9833152bfcf243ce72b,rock,rock,0
19033,6112f9833152bfcf243ce72c,scissors,paper,1
19034,6112f9833152bfcf243ce72d,rock,paper,-1
19035,6112f9833152bfcf243ce72e,paper,paper,0
19036,6112f9833152bfcf243ce72f,rock,scissors,1
19037,6112f9833152bfcf243ce730,rock,scissors,1
19038,6112f9833152bfcf243ce731,scissors,scissors,0
19039,6112f9833152bfcf243ce732,rock,paper,-1
19040,6112f9833152bfcf243ce733,scissors,rock,-1
19041,6112f9833152bfcf243ce734,paper,rock,1
19042,6112f9833152bfcf243ce735,paper,rock,1
19043,6112f9833152bfcf243ce736,paper,rock,1
19044,6112f9833152bfcf243ce737,rock,rock,0
19045,6112f9833152bfcf243ce738,rock,scissors,1
19046,6112f9843152bfcf243ce739,scissors,paper,1
19047,6112f9843152bfcf243ce73a,paper,scissors,-1
19048,6112f9843152bfcf243ce73b,paper,rock,1
19049,6112f9843152bfcf243ce73c,scissors,scissors,0
19050,6112f9843152bfcf243ce73d,paper,scissors,-1
19051,6112f9843152bfcf243ce73e,paper,rock,1
19052,6112f9843152bfcf243ce73f,scissors,paper,1
19053,6112f9843152bfcf243ce740,paper,scissors,-1
19054,6112f9843152bfcf243ce741,rock,paper,-1
19055,6112f9843152bfcf243ce742,paper,rock,1
19056,6112f9843152bfcf243ce743,rock,paper,-1
19057,6112f9843152bfcf243ce744,rock,scissors,1
19058,6112f9843152bfcf243ce745,rock,scissors,1
19059,6112f9843152bfcf243ce746,rock,rock,0
19060,6112f9843152bfcf243ce747,paper,paper,0
19061,6112f9843152bfcf243ce748,rock,scissors,1
19062,6112f9843152bfcf243ce749,rock,scissors,1
19063,6112f9843152bfcf243ce74a,rock,scissors,1
19064,6112f9843152bfcf243ce74b,rock,paper,-1
19065,6112f9843152bfcf243ce74c,scissors,paper,1
19066,6112f9843152bfcf243ce74d,scissors,scissors,0
19067,6112f9843152bfcf243ce74e,rock,scissors,1
19068,6112f9843152bfcf243ce74f,paper,scissors,-1
19069,6112f9843152bfcf243ce750,rock,rock,0
19070,6112f9843152bfcf243ce751,paper,paper,0
19071,6112f9843152bfcf243ce752,paper,paper,0
19072,6112f9843152bfcf243ce753,scissors,scissors,0
19073,6112f9843152bfcf243ce754,rock,scissors,1
19074,6112f9843152bfcf243ce755,paper,scissors,-1
19075,6112f9843152bfcf243ce756,rock,paper,-1
19076,6112f9843152bfcf243ce757,rock,scissors,1
19077,6112f9843152bfcf243ce758,paper,scissors,-1
19078,6112f9843152bfcf243ce759,rock,paper,-1
19079,6112f9843152bfcf243ce75a,paper,scissors,-1
19080,6112f9843152bfcf243ce75b,rock,scissors,1
19081,6112f9843152bfcf243ce75c,scissors,rock,-1
19082,6112f9843152bfcf243ce75d,paper,rock,1
19083,6112f9843152bfcf243ce75e,paper,rock,1
19084,6112f9843152bfcf243ce75f,scissors,scissors,0
19085,6112f9843152bfcf243ce760,paper,scissors,-1
19086,6112f9843152bfcf243ce761,paper,rock,1
19087,6112f9843152bfcf243ce762,paper,scissors,-1
19088,6112f9843152bfcf243ce763,scissors,rock,-1
19089,6112f9843152bfcf243ce764,paper,paper,0
19090,6112f9853152bfcf243ce765,rock,paper,-1
19091,6112f9853152bfcf243ce766,rock,rock,0
19092,6112f9853152bfcf243ce767,rock,scissors,1
19093,6112f9853152bfcf243ce768,rock,scissors,1
19094,6112f9853152bfcf243ce769,paper,rock,1
19095,6112f9853152bfcf243ce76a,paper,rock,1
19096,6112f9853152bfcf243ce76b,paper,rock,1
19097,6112f9853152bfcf243ce76c,rock,scissors,1
19098,6112f9853152bfcf243ce76d,scissors,rock,-1
19099,6112f9853152bfcf243ce76e,paper,paper,0
19100,6112f9853152bfcf243ce76f,rock,paper,-1
19101,6112f9853152bfcf243ce770,rock,rock,0
19102,6112f9853152bfcf243ce771,scissors,rock,-1
19103,6112f9853152bfcf243ce772,scissors,scissors,0
19104,6112f9853152bfcf243ce773,paper,rock,1
19105,6112f9853152bfcf243ce774,scissors,rock,-1
19106,6112f9853152bfcf243ce775,paper,scissors,-1
19107,6112f9853152bfcf243ce776,rock,paper,-1
19108,6112f9853152bfcf243ce777,rock,rock,0
19109,6112f9853152bfcf243ce778,scissors,scissors,0
19110,6112f9853152bfcf243ce779,paper,scissors,-1
19111,6112f9853152bfcf243ce77a,scissors,scissors,0
19112,6112f9853152bfcf243ce77b,rock,paper,-1
19113,6112f9853152bfcf243ce77c,paper,rock,1
19114,6112f9853152bfcf243ce77d,scissors,rock,-1
19115,6112f9853152bfcf243ce77e,scissors,rock,-1
19116,6112f9853152bfcf243ce77f,rock,paper,-1
19117,6112f9853152bfcf243ce780,paper,paper,0
19118,6112f9853152bfcf243ce781,paper,paper,0
19119,6112f9853152bfcf243ce782,scissors,scissors,0
19120,6112f9853152bfcf243ce783,scissors,scissors,0
19121,6112f9853152bfcf243ce784,rock,paper,-1
19122,6112f9853152bfcf243ce785,paper,paper,0
19123,6112f9853152bfcf243ce786,rock,paper,-1
19124,6112f9853152bfcf243ce787,scissors,paper,1
19125,6112f9853152bfcf243ce788,paper,scissors,-1
19126,6112f9853152bfcf243ce789,scissors,paper,1
19127,6112f9853152bfcf243ce78a,paper,rock,1
19128,6112f9853152bfcf243ce78b,paper,paper,0
19129,6112f9853152bfcf243ce78c,scissors,paper,1
19130,6112f9853152bfcf243ce78d,scissors,paper,1
19131,6112f9853152bfcf243ce78e,scissors,scissors,0
19132,6112f9863152bfcf243ce78f,rock,rock,0
19133,6112f9863152bfcf243ce790,scissors,scissors,0
19134,6112f9863152bfcf243ce791,paper,scissors,-1
19135,6112f9863152bfcf243ce792,paper,paper,0
19136,6112f9863152bfcf243ce793,rock,paper,-1
19137,6112f9863152bfcf243ce794,paper,scissors,-1
19138,6112f9863152bfcf243ce795,rock,rock,0
19139,6112f9863152bfcf243ce796,paper,scissors,-1
19140,6112f9863152bfcf243ce797,paper,paper,0
19141,6112f9863152bfcf243ce798,paper,scissors,-1
19142,6112f9863152bfcf243ce799,scissors,rock,-1
19143,6112f9863152bfcf243ce79a,rock,rock,0
19144,6112f9863152bfcf243ce79b,paper,scissors,-1
19145,6112f9863152bfcf243ce79c,paper,paper,0
19146,6112f9863152bfcf243ce79d,scissors,paper,1
19147,6112f9863152bfcf243ce79e,paper,paper,0
19148,6112f9863152bfcf243ce79f,paper,scissors,-1
19149,6112f9863152bfcf243ce7a0,rock,paper,-1
19150,6112f9863152bfcf243ce7a1,rock,paper,-1
19151,6112f9863152bfcf243ce7a2,rock,paper,-1
19152,6112f9863152bfcf243ce7a3,rock,scissors,1
19153,6112f9863152bfcf243ce7a4,paper,rock,1
19154,6112f9863152bfcf243ce7a5,rock,scissors,1
19155,6112f9863152bfcf243ce7a6,scissors,scissors,0
19156,6112f9863152bfcf243ce7a7,rock,paper,-1
19157,6112f9863152bfcf243ce7a8,paper,scissors,-1
19158,6112f9863152bfcf243ce7a9,scissors,scissors,0
19159,6112f9863152bfcf243ce7aa,scissors,scissors,0
19160,6112f9863152bfcf243ce7ab,rock,scissors,1
19161,6112f9863152bfcf243ce7ac,rock,paper,-1
19162,6112f9863152bfcf243ce7ad,scissors,paper,1
19163,6112f9863152bfcf243ce7ae,rock,rock,0
19164,6112f9863152bfcf243ce7af,paper,paper,0
19165,6112f9863152bfcf243ce7b0,paper,scissors,-1
19166,6112f9863152bfcf243ce7b1,scissors,scissors,0
19167,6112f9863152bfcf243ce7b2,paper,paper,0
19168,6112f9863152bfcf243ce7b3,paper,paper,0
19169,6112f9863152bfcf243ce7b4,paper,rock,1
19170,6112f9863152bfcf243ce7b5,rock,scissors,1
19171,6112f9863152bfcf243ce7b6,paper,rock,1
19172,6112f9863152bfcf243ce7b7,scissors,rock,-1
19173,6112f9863152bfcf243ce7b8,rock,paper,-1
19174,6112f9873152bfcf243ce7b9,rock,paper,-1
19175,6112f9873152bfcf243ce7ba,scissors,rock,-1
19176,6112f9873152bfcf243ce7bb,scissors,paper,1
19177,6112f9873152bfcf243ce7bc,paper,paper,0
19178,6112f9873152bfcf243ce7bd,scissors,rock,-1
19179,6112f9873152bfcf243ce7be,rock,paper,-1
19180,6112f9873152bfcf243ce7bf,paper,paper,0
19181,6112f9873152bfcf243ce7c0,scissors,rock,-1
19182,6112f9873152bfcf243ce7c1,scissors,scissors,0
19183,6112f9873152bfcf243ce7c2,rock,rock,0
19184,6112f9873152bfcf243ce7c3,rock,rock,0
19185,6112f9873152bfcf243ce7c4,paper,paper,0
19186,6112f9873152bfcf243ce7c5,scissors,paper,1
19187,6112f9873152bfcf243ce7c6,rock,paper,-1
19188,6112f9873152bfcf243ce7c7,paper,paper,0
19189,6112f9873152bfcf243ce7c8,paper,paper,0
19190,6112f9873152bfcf243ce7c9,scissors,scissors,0
19191,6112f9873152bfcf243ce7ca,paper,scissors,-1
19192,6112f9873152bfcf243ce7cb,paper,scissors,-1
19193,6112f9873152bfcf243ce7cc,paper,paper,0
19194,6112f9873152bfcf243ce7cd,scissors,rock,-1
19195,6112f9873152bfcf243ce7ce,scissors,scissors,0
19196,6112f9873152bfcf243ce7cf,scissors,paper,1
19197,6112f9873152bfcf243ce7d0,paper,rock,1
19198,6112f9873152bfcf243ce7d1,scissors,paper,1
19199,6112f9873152bfcf243ce7d2,rock,paper,-1
19200,6112f9873152bfcf243ce7d3,scissors,scissors,0
19201,6112f9873152bfcf243ce7d4,paper,scissors,-1
19202,6112f9873152bfcf243ce7d5,paper,paper,0
19203,6112f9873152bfcf243ce7d6,scissors,rock,-1
19204,6112f9873152bfcf243ce7d7,scissors,rock,-1
19205,6112f9873152bfcf243ce7d8,rock,scissors,1
19206,6112f9873152bfcf243ce7d9,rock,paper,-1
19207,6112f9873152bfcf243ce7da,rock,rock,0
19208,6112f9873152bfcf243ce7db,rock,scissors,1
19209,6112f9873152bfcf243ce7dc,paper,paper,0
19210,6112f9873152bfcf243ce7dd,paper,paper,0
19211,6112f9873152bfcf243ce7de,paper,scissors,-1
19212,6112f9873152bfcf243ce7df,scissors,scissors,0
19213,6112f9873152bfcf243ce7e0,paper,scissors,-1
19214,6112f9873152bfcf243ce7e1,paper,scissors,-1
19215,6112f9883152bfcf243ce7e2,scissors,rock,-1
19216,6112f9883152bfcf243ce7e3,paper,paper,0
19217,6112f9883152bfcf243ce7e4,paper,paper,0
19218,6112f9883152bfcf243ce7e5,paper,rock,1
19219,6112f9883152bfcf243ce7e6,paper,paper,0
19220,6112f9883152bfcf243ce7e7,paper,paper,0
19221,6112f9883152bfcf243ce7e8,scissors,paper,1
19222,6112f9883152bfcf243ce7e9,scissors,paper,1
19223,6112f9883152bfcf243ce7ea,scissors,scissors,0
19224,6112f9883152bfcf243ce7eb,paper,rock,1
19225,6112f9883152bfcf243ce7ec,paper,paper,0
19226,6112f9883152bfcf243ce7ed,scissors,rock,-1
19227,6112f9883152bfcf243ce7ee,rock,paper,-1
19228,6112f9883152bfcf243ce7ef,rock,rock,0
19229,6112f9883152bfcf243ce7f0,paper,scissors,-1
19230,6112f9883152bfcf243ce7f1,rock,paper,-1
19231,6112f9883152bfcf243ce7f2,paper,paper,0
19232,6112f9883152bfcf243ce7f3,rock,paper,-1
19233,6112f9883152bfcf243ce7f4,paper,rock,1
19234,6112f9883152bfcf243ce7f5,scissors,rock,-1
19235,6112f9883152bfcf243ce7f6,rock,rock,0
19236,6112f9883152bfcf243ce7f7,paper,paper,0
19237,6112f9883152bfcf243ce7f8,scissors,rock,-1
19238,6112f9883152bfcf243ce7f9,rock,paper,-1
19239,6112f9883152bfcf243ce7fa,paper,paper,0
19240,6112f9883152bfcf243ce7fb,paper,rock,1
19241,6112f9883152bfcf243ce7fc,scissors,scissors,0
19242,6112f9883152bfcf243ce7fd,paper,paper,0
19243,6112f9883152bfcf243ce7fe,paper,rock,1
19244,6112f9883152bfcf243ce7ff,rock,rock,0
19245,6112f9883152bfcf243ce800,scissors,rock,-1
19246,6112f9883152bfcf243ce801,rock,scissors,1
19247,6112f9883152bfcf243ce802,scissors,scissors,0
19248,6112f9883152bfcf243ce803,scissors,paper,1
19249,6112f9883152bfcf243ce804,scissors,scissors,0
19250,6112f9883152bfcf243ce805,rock,scissors,1
19251,6112f9883152bfcf243ce806,paper,rock,1
19252,6112f9883152bfcf243ce807,paper,scissors,-1
19253,6112f9883152bfcf243ce808,paper,paper,0
19254,6112f9883152bfcf243ce809,rock,scissors,1
19255,6112f9883152bfcf243ce80a,scissors,scissors,0
19256,6112f9883152bfcf243ce80b,paper,scissors,-1
19257,6112f9883152bfcf243ce80c,scissors,scissors,0
19258,6112f9883152bfcf243ce80d,scissors,paper,1
19259,6112f9893152bfcf243ce80e,rock,rock,0
19260,6112f9893152bfcf243ce80f,rock,paper,-1
19261,6112f9893152bfcf243ce810,paper,paper,0
19262,6112f9893152bfcf243ce811,paper,rock,1
19263,6112f9893152bfcf243ce812,paper,paper,0
19264,6112f9893152bfcf243ce813,rock,rock,0
19265,6112f9893152bfcf243ce814,rock,paper,-1
19266,6112f9893152bfcf243ce815,scissors,rock,-1
19267,6112f9893152bfcf243ce816,rock,paper,-1
19268,6112f9893152bfcf243ce817,paper,paper,0
19269,6112f9893152bfcf243ce818,rock,rock,0
19270,6112f9893152bfcf243ce819,scissors,rock,-1
19271,6112f9893152bfcf243ce81a,rock,rock,0
19272,6112f9893152bfcf243ce81b,rock,scissors,1
19273,6112f9893152bfcf243ce81c,rock,rock,0
19274,6112f9893152bfcf243ce81d,scissors,rock,-1
19275,6112f9893152bfcf243ce81e,rock,scissors,1
19276,6112f9893152bfcf243ce81f,scissors,paper,1
19277,6112f9893152bfcf243ce820,scissors,paper,1
19278,6112f9893152bfcf243ce821,scissors,scissors,0
19279,6112f9893152bfcf243ce822,scissors,scissors,0
19280,6112f9893152bfcf243ce823,scissors,rock,-1
19281,6112f9893152bfcf243ce824,rock,paper,-1
19282,6112f9893152bfcf243ce825,scissors,scissors,0
19283,6112f9893152bfcf243ce826,rock,rock,0
19284,6112f9893152bfcf243ce827,paper,rock,1
19285,6112f9893152bfcf243ce828,rock,rock,0
19286,6112f9893152bfcf243ce829,paper,rock,1
19287,6112f9893152bfcf243ce82a,rock,paper,-1
19288,6112f9893152bfcf243ce82b,paper,rock,1
19289,6112f9893152bfcf243ce82c,rock,paper,-1
19290,6112f9893152bfcf243ce82d,scissors,rock,-1
19291,6112f9893152bfcf243ce82e,rock,scissors,1
19292,6112f9893152bfcf243ce82f,scissors,rock,-1
19293,6112f9893152bfcf243ce830,paper,paper,0
19294,6112f9893152bfcf243ce831,rock,paper,-1
19295,6112f9893152bfcf243ce832,scissors,paper,1
19296,6112f9893152bfcf243ce833,paper,paper,0
19297,6112f9893152bfcf243ce834,rock,scissors,1
19298,6112f9893152bfcf243ce835,rock,paper,-1
19299,6112f9893152bfcf243ce836,rock,paper,-1
19300,6112f9893152bfcf243ce837,scissors,scissors,0
19301,6112f9893152bfcf243ce838,rock,rock,0
19302,6112f98a3152bfcf243ce839,paper,rock,1
19303,6112f98a3152bfcf243ce83a,scissors,rock,-1
19304,6112f98a3152bfcf243ce83b,scissors,paper,1
19305,6112f98a3152bfcf243ce83c,paper,rock,1
19306,6112f98a3152bfcf243ce83d,scissors,paper,1
19307,6112f98a3152bfcf243ce83e,rock,rock,0
19308,6112f98a3152bfcf243ce83f,paper,paper,0
19309,6112f98a3152bfcf243ce840,scissors,paper,1
19310,6112f98a3152bfcf243ce841,scissors,scissors,0
19311,6112f98a3152bfcf243ce842,scissors,rock,-1
19312,6112f98a3152bfcf243ce843,paper,scissors,-1
19313,6112f98a3152bfcf243ce844,rock,scissors,1
19314,6112f98a3152bfcf243ce845,paper,rock,1
19315,6112f98a3152bfcf243ce846,rock,rock,0
19316,6112f98a3152bfcf243ce847,paper,paper,0
19317,6112f98a3152bfcf243ce848,scissors,paper,1
19318,6112f98a3152bfcf243ce849,scissors,rock,-1
19319,6112f98a3152bfcf243ce84a,rock,scissors,1
19320,6112f98a3152bfcf243ce84b,rock,rock,0
19321,6112f98a3152bfcf243ce84c,paper,rock,1
19322,6112f98a3152bfcf243ce84d,paper,rock,1
19323,6112f98a3152bfcf243ce84e,paper,scissors,-1
19324,6112f98a3152bfcf243ce84f,paper,scissors,-1
19325,6112f98a3152bfcf243ce850,scissors,scissors,0
19326,6112f98a3152bfcf243ce851,scissors,scissors,0
19327,6112f98a3152bfcf243ce852,paper,rock,1
19328,6112f98a3152bfcf243ce853,scissors,paper,1
19329,6112f98a3152bfcf243ce854,paper,paper,0
19330,6112f98a3152bfcf243ce855,paper,rock,1
19331,6112f98a3152bfcf243ce856,rock,rock,0
19332,6112f98a3152bfcf243ce857,scissors,rock,-1
19333,6112f98a3152bfcf243ce858,scissors,rock,-1
19334,6112f98a3152bfcf243ce859,paper,scissors,-1
19335,6112f98a3152bfcf243ce85a,scissors,paper,1
19336,6112f98a3152bfcf243ce85b,paper,scissors,-1
19337,6112f98a3152bfcf243ce85c,scissors,scissors,0
19338,6112f98a3152bfcf243ce85d,scissors,paper,1
19339,6112f98a3152bfcf243ce85e,scissors,paper,1
19340,6112f98a3152bfcf243ce85f,scissors,rock,-1
19341,6112f98a3152bfcf243ce860,paper,scissors,-1
19342,6112f98a3152bfcf243ce861,scissors,paper,1
19343,6112f98a3152bfcf243ce862,scissors,paper,1
19344,6112f98b3152bfcf243ce863,rock,paper,-1
19345,6112f98b3152bfcf243ce864,scissors,scissors,0
19346,6112f98b3152bfcf243ce865,scissors,scissors,0
19347,6112f98b3152bfcf243ce866,paper,rock,1
19348,6112f98b3152bfcf243ce867,scissors,rock,-1
19349,6112f98b3152bfcf243ce868,scissors,paper,1
19350,6112f98b3152bfcf243ce869,rock,rock,0
19351,6112f98b3152bfcf243ce86a,rock,paper,-1
19352,6112f98b3152bfcf243ce86b,scissors,scissors,0
19353,6112f98b3152bfcf243ce86c,scissors,scissors,0
19354,6112f98b3152bfcf243ce86d,rock,paper,-1
19355,6112f98b3152bfcf243ce86e,rock,scissors,1
19356,6112f98b3152bfcf243ce86f,paper,scissors,-1
19357,6112f98b3152bfcf243ce870,rock,paper,-1
19358,6112f98b3152bfcf243ce871,rock,scissors,1
19359,6112f98b3152bfcf243ce872,paper,scissors,-1
19360,6112f98b3152bfcf243ce873,rock,paper,-1
19361,6112f98b3152bfcf243ce874,rock,rock,0
19362,6112f98b3152bfcf243ce875,rock,paper,-1
19363,6112f98b3152bfcf243ce876,rock,rock,0
19364,6112f98b3152bfcf243ce877,rock,scissors,1
19365,6112f98b3152bfcf243ce878,paper,scissors,-1
19366,6112f98b3152bfcf243ce879,rock,scissors,1
19367,6112f98b3152bfcf243ce87a,scissors,paper,1
19368,6112f98b3152bfcf243ce87b,scissors,scissors,0
19369,6112f98b3152bfcf243ce87c,scissors,scissors,0
19370,6112f98b3152bfcf243ce87d,paper,scissors,-1
19371,6112f98b3152bfcf243ce87e,rock,scissors,1
19372,6112f98b3152bfcf243ce87f,paper,scissors,-1
19373,6112f98b3152bfcf243ce880,rock,rock,0
19374,6112f98b3152bfcf243ce881,scissors,paper,1
19375,6112f98b3152bfcf243ce882,paper,rock,1
19376,6112f98b3152bfcf243ce883,scissors,paper,1
19377,6112f98b3152bfcf243ce884,scissors,paper,1
19378,6112f98b3152bfcf243ce885,paper,scissors,-1
19379,6112f98b3152bfcf243ce886,scissors,scissors,0
19380,6112f98b3152bfcf243ce887,paper,paper,0
19381,6112f98b3152bfcf243ce888,paper,rock,1
19382,6112f98b3152bfcf243ce889,paper,rock,1
19383,6112f98b3152bfcf243ce88a,scissors,scissors,0
19384,6112f98b3152bfcf243ce88b,paper,rock,1
